-1.553517419767024510e+00,-1.415597606315210255e+00,0.000000000000000000e+00
-1.479553207849634733e+00,-7.697510501069345645e-01,0.000000000000000000e+00
-1.179723014864884512e+00,-9.878544288108086491e-01,0.000000000000000000e+00
-2.170795287674543994e-01,-7.153978336421008555e-01,0.000000000000000000e+00
-2.176537847847930252e-01,-2.227153636030620554e+00,0.000000000000000000e+00
-1.751035088801699224e+00,-1.573302347923880573e-01,0.000000000000000000e+00
-5.976676670552883985e-01,3.751911766400954917e-01,0.000000000000000000e+00
1.513083174769558337e-02,-3.234961028869838273e-01,1.000000000000000000e+00
6.373739447790282009e-01,-2.117652146634952715e+00,0.000000000000000000e+00
2.537419320345969398e-01,-6.368119437988235543e-01,1.000000000000000000e+00
-4.939800823160216403e-01,-9.460237326715570383e-02,0.000000000000000000e+00
8.764822323130161408e-02,-8.777202704176767512e-01,0.000000000000000000e+00
-4.941406719439969675e-01,-1.464877743470796689e+00,0.000000000000000000e+00
4.896733261991215724e-01,-2.249961546433077997e-01,1.000000000000000000e+00
8.538471998356251813e-01,-3.662048325088447243e-01,1.000000000000000000e+00
-2.429459510672091760e+00,5.046338848490101725e-01,0.000000000000000000e+00
2.003762270695693681e-01,-1.092476944346271184e-01,1.000000000000000000e+00
-3.961893968707130842e-01,1.381343057854228507e+00,1.000000000000000000e+00
-2.318237832289589129e+00,-2.296841992656694087e-01,0.000000000000000000e+00
1.905999547177061881e-02,-1.030728700268829456e+00,0.000000000000000000e+00
-3.652172047331637694e-01,-2.177922038486774348e+00,0.000000000000000000e+00
-1.807384219249033919e+00,-9.676499462151489928e-01,0.000000000000000000e+00
-6.358434751894003201e-01,-1.711367453215864920e+00,0.000000000000000000e+00
-9.161671211019147831e-01,-1.128954080268469884e+00,0.000000000000000000e+00
-3.327215159198055439e+00,-2.455779541406604594e+00,0.000000000000000000e+00
-5.963796112267316651e-01,-1.141237568301081140e+00,0.000000000000000000e+00
-4.409743522094378143e-02,2.213701323758008321e-01,0.000000000000000000e+00
-1.529065948961305876e+00,-1.162567534560250415e+00,0.000000000000000000e+00
7.797740586814577712e-01,-1.038922855726401195e+00,0.000000000000000000e+00
2.540198515846580074e-01,-2.174580162641279735e+00,0.000000000000000000e+00
-1.287979698700560283e+00,5.332354278086404165e-02,0.000000000000000000e+00
-3.359638031678280790e+00,1.245070008607659151e+00,0.000000000000000000e+00
2.083395909148478609e+00,-5.832860146505278731e-01,1.000000000000000000e+00
1.851247308059582597e+00,1.448419433272443824e+00,1.000000000000000000e+00
-4.481492389351116046e-01,4.805513049955548732e-01,1.000000000000000000e+00
1.102817173181457333e+00,7.363266726266179951e-01,1.000000000000000000e+00
-2.046846595408040592e-01,-7.584545137498517331e-01,0.000000000000000000e+00
-2.365372734250712483e+00,-2.099116549437155532e-01,0.000000000000000000e+00
-1.537119182065240786e-01,-3.085366684170866014e-01,0.000000000000000000e+00
-5.719328875588667316e-01,-4.798769682365602307e+00,0.000000000000000000e+00
-9.744149467646546769e-01,-3.686104775408067802e-01,0.000000000000000000e+00
-1.161566231560002160e+00,-2.125943363745630865e+00,0.000000000000000000e+00
-1.724395393378261865e+00,-1.495688733238323298e+00,0.000000000000000000e+00
1.857109241083390483e+00,2.503442858337861399e+00,1.000000000000000000e+00
-1.479772370872972642e-01,1.822934124711815596e+00,1.000000000000000000e+00
1.217781214749543484e+00,1.460426813661743317e+00,1.000000000000000000e+00
-1.716944509271578934e+00,4.781816824167384183e-02,0.000000000000000000e+00
-2.573838021865163306e+00,-5.667696886135243917e-01,0.000000000000000000e+00
1.190453929061165983e-01,6.571068808805878847e-01,1.000000000000000000e+00
-4.993391894608208426e-01,-6.309529326515479486e-01,0.000000000000000000e+00
-9.748020396863792403e-01,-1.580157213859363585e+00,0.000000000000000000e+00
-7.182949955240434115e-01,-2.120905477207537082e+00,0.000000000000000000e+00
-3.459648444405457379e+00,-1.381905768472921014e+00,0.000000000000000000e+00
-4.343325915105051283e-01,-2.967781906106166101e-01,0.000000000000000000e+00
-1.072272426007135682e+00,-1.140529219684877971e+00,0.000000000000000000e+00
-1.065171526975824845e+00,-5.057850209514902495e-02,0.000000000000000000e+00
6.927168798686356155e-02,-9.577024066135977343e-01,0.000000000000000000e+00
-1.636551453450516114e+00,-1.956618285806887236e+00,0.000000000000000000e+00
1.335749919379130457e+00,1.194157463465867153e+00,1.000000000000000000e+00
-1.502506658061440792e+00,-2.577859023537506733e+00,0.000000000000000000e+00
1.522989925260638255e-01,2.201982105824891178e+00,1.000000000000000000e+00
-5.594976046192150498e-01,-5.445271962726456749e-01,0.000000000000000000e+00
-1.242560310524486455e+00,2.118462345342700281e+00,1.000000000000000000e+00
1.174701775295539985e+00,3.002420604411209393e+00,1.000000000000000000e+00
-1.395833228416896610e+00,-1.406953586533957967e+00,0.000000000000000000e+00
-3.225960320840488560e+00,-1.120091214887159126e+00,0.000000000000000000e+00
-1.065419156366890219e+00,-1.102060629014993465e+00,0.000000000000000000e+00
-2.281736120581718819e-01,-2.480686797774804830e+00,0.000000000000000000e+00
1.121104771832449831e+00,-8.039778037276719136e-01,0.000000000000000000e+00
2.876866600060068446e-01,2.092623648023328453e+00,1.000000000000000000e+00
8.801348006478043606e-01,3.230718217080426502e+00,1.000000000000000000e+00
3.551224672517772074e-02,-5.382918025061412592e+00,0.000000000000000000e+00
9.090498896161588460e-01,1.893062978224128168e-01,1.000000000000000000e+00
-1.704553272469339964e+00,-1.778117777304669023e+00,0.000000000000000000e+00
4.513273106304008797e-01,-1.250911590386040606e+00,0.000000000000000000e+00
-1.109593419317266960e+00,-6.017401348577436915e-01,0.000000000000000000e+00
-2.750971016091045218e+00,1.002578497043211669e-01,0.000000000000000000e+00
-9.969277096220371392e-01,-1.858593978535895364e+00,0.000000000000000000e+00
-1.009911968094531876e+00,-8.817241899121315285e-01,1.000000000000000000e+00
-1.300757992527320939e+00,-1.102778227376598918e+00,0.000000000000000000e+00
-3.298955453785340497e-01,-8.400937164914259458e-01,0.000000000000000000e+00
2.336479779473182861e-01,1.920347455252895186e+00,1.000000000000000000e+00
-2.821579967471122163e+00,-1.666371606578630260e+00,0.000000000000000000e+00
-2.091478784587723627e+00,-1.227033899301808173e+00,0.000000000000000000e+00
-1.448493233587254903e+00,-2.079847082746192566e+00,0.000000000000000000e+00
-3.564741647755635956e-01,2.061103301849540159e+00,1.000000000000000000e+00
