-1.100149613052857189e+00,-1.989773145088798767e+00,0.000000000000000000e+00
-7.205387295318721463e-01,-2.664307630235406954e+00,0.000000000000000000e+00
1.659707365032688786e+00,1.620810651260506052e+00,1.000000000000000000e+00
-8.095583572606838141e-01,-8.790484040233987884e-01,0.000000000000000000e+00
-2.615315628373189316e-01,-6.653081609120474749e-01,0.000000000000000000e+00
-1.101204855891806611e+00,2.386825245120858252e-01,0.000000000000000000e+00
1.985205790991714236e-01,1.976248518664818210e-01,1.000000000000000000e+00
1.084735575153031428e+00,1.724876627970390208e+00,1.000000000000000000e+00
7.667830584094864621e-01,-2.100697877807082836e+00,1.000000000000000000e+00
5.655982683078286666e-01,-4.290902095876951705e-01,1.000000000000000000e+00
7.665216402103468551e-01,9.301100866699198999e-01,1.000000000000000000e+00
-3.509960381000309937e-01,-8.779766312259786876e-01,1.000000000000000000e+00
-3.100396339702845561e-01,3.270423662167485368e-01,0.000000000000000000e+00
1.974818418249042473e+00,3.005160677392482160e-01,1.000000000000000000e+00
1.623865058013405527e+00,6.917333702123207306e-02,1.000000000000000000e+00
8.978251672406297734e-01,3.039676161576970514e+00,1.000000000000000000e+00
6.873319166030263938e-01,-7.223571133469280925e-01,0.000000000000000000e+00
-2.032634514879190224e-01,-3.068689958507353488e-02,0.000000000000000000e+00
-1.954146596806425329e+00,-1.528349416493539614e-01,0.000000000000000000e+00
1.647971154137569449e+00,2.186977023642998397e+00,1.000000000000000000e+00
1.205924490170436236e+00,-4.018131491079934836e-02,1.000000000000000000e+00
2.940143023094925923e+00,1.703793108672444045e+00,1.000000000000000000e+00
-4.612864688630253784e-01,-1.321426025563642970e+00,0.000000000000000000e+00
6.165056817162939407e-02,-5.189356553854908016e-01,0.000000000000000000e+00
-2.569149862882489366e-01,-5.045620365709057253e+00,0.000000000000000000e+00
1.663520392457536579e+00,1.072919879643627894e-01,1.000000000000000000e+00
1.305306936323279210e+00,1.675159914397121863e+00,1.000000000000000000e+00
-1.918858084080312221e+00,-1.989708097514987895e+00,0.000000000000000000e+00
-6.107557220209308690e-01,1.834499244630789505e+00,0.000000000000000000e+00
-7.633942442433021558e-01,1.329527460551299001e+00,1.000000000000000000e+00
-4.256592703129224442e-01,-3.561078373399700903e-01,0.000000000000000000e+00
1.071892618213472259e+00,1.321283803340169039e+00,1.000000000000000000e+00
-2.623327862159992030e-01,6.375854223444887836e-01,1.000000000000000000e+00
-2.430754691916677590e+00,5.871105391802666773e-02,0.000000000000000000e+00
3.227273938974711820e-01,-1.733184365444399022e+00,0.000000000000000000e+00
-1.015305605459195570e+00,-2.061749280350324121e+00,0.000000000000000000e+00
-9.221344041610686215e-01,-3.449875353591788096e-01,0.000000000000000000e+00
-9.693797899935671092e-01,-1.048671647832950748e+00,0.000000000000000000e+00
-1.431715592676664484e-01,-3.149591644784488498e+00,0.000000000000000000e+00
-1.004330120226522904e+00,-1.813744935425092297e-01,0.000000000000000000e+00
1.286060840574749786e+00,2.530626403941988123e+00,1.000000000000000000e+00
