2.884523974372026345e+00,1.649743290757625269e+00,0.000000000000000000e+00
9.939258346095998675e+00,9.942854388211873840e+00,3.000000000000000000e+00
9.551920017246880334e+00,8.898716688248367035e+00,3.000000000000000000e+00
2.293487780233359974e+00,2.064226254485303169e+00,1.000000000000000000e+00
8.807300647174383101e+00,7.788779333997880805e+00,3.000000000000000000e+00
8.993993193365399819e+00,1.077318353637724613e+01,3.000000000000000000e+00
2.258433756338550369e-01,2.386410497587352797e+00,0.000000000000000000e+00
1.936692706847043421e+00,4.041515278356121676e+00,1.000000000000000000e+00
1.091351802332463805e+01,9.668542401766782035e+00,3.000000000000000000e+00
8.329975982147619362e+00,5.383741364454349920e+00,2.000000000000000000e+00
1.011055244624978222e+01,1.057250126213845220e+01,3.000000000000000000e+00
9.671270183473579252e+00,8.256280426079849022e+00,2.000000000000000000e+00
2.358260119277860944e+00,1.849401482480356629e+00,1.000000000000000000e+00
1.155268593725412174e+01,9.226836838806072194e+00,3.000000000000000000e+00
1.157440694178443508e+01,9.980424003838423985e+00,3.000000000000000000e+00
5.860600130195210866e+00,7.111525131403680255e+00,2.000000000000000000e+00
7.134528441763763773e+00,9.203408570327669125e+00,2.000000000000000000e+00
8.709022306176672501e+00,6.416453273295470439e+00,2.000000000000000000e+00
9.843493712362210601e+00,9.706652839594379856e+00,3.000000000000000000e+00
5.279435091687783022e-01,5.351359502783334943e-01,0.000000000000000000e+00
7.215520094564995546e-01,1.914283467378329107e+00,1.000000000000000000e+00
1.092933161915401286e+01,9.493784985278114874e+00,3.000000000000000000e+00
1.123580682977672218e+01,1.002164051329499905e+01,3.000000000000000000e+00
8.971289804003221846e+00,6.710859772440699977e+00,2.000000000000000000e+00
1.196450299303924680e+01,1.005271857205702801e+01,3.000000000000000000e+00
8.252141410146050404e+00,1.000448168308650665e+01,2.000000000000000000e+00
-2.712831846461827290e-02,1.475399583692000416e+00,0.000000000000000000e+00
1.025666581804433442e+01,8.240175680170345629e+00,3.000000000000000000e+00
8.458661487247123745e+00,9.298774021698609005e+00,3.000000000000000000e+00
2.296955608823199046e-01,4.209515631147581871e+00,1.000000000000000000e+00
2.261073755790348638e+00,2.563908152452890832e+00,1.000000000000000000e+00
2.946682457697697544e+00,3.007135917064363007e+00,1.000000000000000000e+00
9.220354067264450393e+00,1.032059616242825406e+01,3.000000000000000000e+00
8.003090786322890615e-01,4.361891708438268012e+00,1.000000000000000000e+00
7.699798040631338214e-01,2.159012747789653464e+00,0.000000000000000000e+00
6.524257368385146805e+00,8.373256802014763522e+00,2.000000000000000000e+00
1.744748216962228593e+00,3.648186430912824907e+00,1.000000000000000000e+00
1.026694187186153506e+01,1.000711548761418790e+01,3.000000000000000000e+00
1.197805896983168950e+01,9.575963730344964731e+00,3.000000000000000000e+00
9.236333533107563554e+00,1.241913849306384954e+01,3.000000000000000000e+00
1.017586063853768508e+01,8.352016058561707368e+00,2.000000000000000000e+00
1.566967018542798851e+00,1.782543800145902857e+00,0.000000000000000000e+00
9.571953101899165262e+00,1.150482279553078868e+01,2.000000000000000000e+00
9.184917129536735558e+00,1.098400264681659344e+01,3.000000000000000000e+00
8.090284863783708147e+00,8.160346292408018343e+00,3.000000000000000000e+00
8.179288234684129577e+00,1.043033823610703692e+01,3.000000000000000000e+00
1.014282593067558125e+01,1.088078289475292593e+01,3.000000000000000000e+00
3.061705030642964509e+00,2.754726933572427594e+00,0.000000000000000000e+00
-1.107347515882324274e-01,-1.007060097035677781e+00,0.000000000000000000e+00
9.691032381339264035e+00,8.347939867363857402e+00,2.000000000000000000e+00
1.043476994175369654e+01,1.079176617741688915e+01,3.000000000000000000e+00
