2.581724412744740516e+00,4.690418908240119755e+00,3.945414488196154590e+00,1.000000000000000000e+00
3.350378379049582245e-01,1.875383719458875831e+00,1.052524993870360470e+00,0.000000000000000000e+00
2.369677572395534337e-02,1.579808422673506740e+00,1.072185344352408976e+00,0.000000000000000000e+00
3.694126802331280102e-01,-6.733686768106230680e-01,7.002344754361524704e-01,0.000000000000000000e+00
1.500647276706417843e+00,-6.524888829418380443e-01,1.764236032777727781e+00,2.000000000000000000e+00
-1.187021945943058432e+00,2.185779829319469236e+00,4.834039128354572057e+00,3.000000000000000000e+00
-2.590959150008840250e-01,2.582406719198131917e+00,9.348112530340590975e-01,3.000000000000000000e+00
1.553728776709025317e+00,2.249610835957823518e+00,2.965520549018029417e+00,1.000000000000000000e+00
2.209872199935571047e+00,-1.864976369059731187e+00,4.347557521752610121e+00,2.000000000000000000e+00
2.646372028847477353e-01,2.419021410958189566e+00,2.177830870325630830e+00,3.000000000000000000e+00
-1.843366719394605058e+00,3.156986783641523076e+00,2.665019416900288540e+00,3.000000000000000000e+00
6.206021555574074977e-01,2.110171881451764264e+00,3.221604209526154339e-01,0.000000000000000000e+00
7.054086480983881025e-01,9.026515965401544772e-01,1.156503202427189514e+00,0.000000000000000000e+00
1.331559638320481298e+00,1.162303811544490806e+00,-1.156968653499981237e-01,3.000000000000000000e+00
1.746856975291271707e+00,1.040328430655147240e+00,2.258922039776735780e+00,2.000000000000000000e+00
-3.919984076855000804e-02,2.609726022214823082e+00,1.643468883875886632e+00,3.000000000000000000e+00
1.593807661284164290e+00,2.615193590362279608e+00,-3.226802048641674858e-01,0.000000000000000000e+00
1.731182256890294813e+00,-2.208615535460800305e-01,2.749453027649378711e+00,2.000000000000000000e+00
1.847293036940225619e+00,1.938201347586065548e+00,8.200381170374986262e-01,0.000000000000000000e+00
3.550901264324498818e+00,3.061338347565611961e+00,6.440351955792442684e-01,0.000000000000000000e+00
2.373117829670596812e+00,3.679983976124836076e+00,7.286022008606614087e-01,1.000000000000000000e+00
2.045151498617439945e+00,3.627089786947008676e+00,4.261322455261471021e+00,1.000000000000000000e+00
3.076826058642905704e+00,3.445283857298210073e+00,2.101072075276203766e+00,0.000000000000000000e+00
1.242137622596568569e-01,3.358439652690101695e-01,8.780965597898867658e-01,0.000000000000000000e+00
7.300095625063941496e-01,1.890338315174147743e+00,-1.199897698403305846e+00,0.000000000000000000e+00
2.394383205121929592e+00,-3.800476242552920381e-01,1.465969260546551078e+00,2.000000000000000000e+00
4.586454790234993695e+00,1.193109462091249462e+00,2.455510084774059187e+00,2.000000000000000000e+00
1.929907892653097701e+00,3.141044743338265555e+00,2.647394310037502585e+00,0.000000000000000000e+00
2.865232980943196228e+00,3.167666440479956602e+00,2.678376714278317916e+00,1.000000000000000000e+00
1.275109954993017602e+00,1.592597726774972244e+00,-6.798651931437040830e-01,0.000000000000000000e+00
2.001867218228063017e+00,2.680705392041200508e+00,2.286176336072803572e+00,1.000000000000000000e+00
1.149843190203160503e+00,8.742932884550035366e-01,2.862228780406106399e+00,2.000000000000000000e+00
-6.500224474142749509e-01,-2.928046053964927786e-01,2.265878176019924251e+00,3.000000000000000000e+00
1.311109260441106983e+00,-1.514753106705198915e+00,3.344554957528828698e+00,2.000000000000000000e+00
2.112413389123220853e+00,-2.319844880004447163e-01,3.151536894352000129e+00,2.000000000000000000e+00
1.409020492085045761e+00,4.473854783167717564e+00,3.950675454841924505e+00,3.000000000000000000e+00
5.520558646541176007e-01,8.569492111455078165e-01,1.460780881327693903e+00,2.000000000000000000e+00
9.987377766891541997e-02,2.625142085389215119e+00,1.171344278089465174e+00,3.000000000000000000e+00
1.960789628974634047e+00,-3.999964654167131872e-01,1.442769398187532914e+00,2.000000000000000000e+00
2.821737728266724976e-01,1.668793868541263992e+00,1.609958903750001724e+00,3.000000000000000000e+00
3.766998000064968877e-01,1.393151229093780863e+00,2.272918882932558393e+00,3.000000000000000000e+00
1.309768200273403238e+00,3.216105387002103022e+00,1.772034822030939871e+00,0.000000000000000000e+00
-7.754258496706676329e-01,1.295157676505859001e+00,4.080551644360935981e+00,3.000000000000000000e+00
1.653564361372368730e+00,-1.714260933805604514e+00,2.823945697197808524e+00,2.000000000000000000e+00
6.108700349083251435e-01,1.547994372001465502e+00,1.538332996815397369e+00,0.000000000000000000e+00
1.647757752740425019e+00,-1.209453977078421172e+00,3.610437920925267719e+00,2.000000000000000000e+00
2.957982613005002648e+00,1.876656892458399728e+00,3.212429292581171492e+00,1.000000000000000000e+00
2.369328852124443496e-01,1.693888118807377552e+00,1.579491672780406031e+00,3.000000000000000000e+00
1.429566721116693806e+00,2.117918099824245726e+00,1.417962537933869616e+00,0.000000000000000000e+00
1.234220807947413512e+00,2.653365632691667475e+00,1.370892286805469151e+00,0.000000000000000000e+00
9.506749668396128339e-01,1.495028454857849631e-01,-4.989884469296519409e-01,0.000000000000000000e+00
4.764445960141597824e-01,2.408387729559284374e+00,1.404201296232789886e+00,0.000000000000000000e+00
2.188138051083976077e+00,9.972702301824675208e-01,2.558052936462077653e+00,2.000000000000000000e+00
1.271558061376227178e+00,1.689393669794038599e+00,2.099401789209473179e+00,0.000000000000000000e+00
1.375758093796646930e+00,2.943625849872733014e+00,2.669094139596602133e+00,3.000000000000000000e+00
