4.051849274101845033e+00,2.929822283980690667e+00,4.634788018680391808e+00,1.000000000000000000e+00
5.784073034420282866e-01,2.966945744199907420e+00,9.959849121665366178e-01,0.000000000000000000e+00
1.744338215899438049e+00,3.986622941715560753e-01,3.904379651753999703e+00,2.000000000000000000e+00
1.426170198832934277e+00,1.812157247912274061e+00,-1.453349386345323957e-01,3.000000000000000000e+00
-4.254586140106238201e-02,8.640802238381506406e-02,8.787015146445498193e-01,3.000000000000000000e+00
2.086180860693833683e+00,-9.818840837292998058e-01,1.789462936237344648e+00,2.000000000000000000e+00
6.113675593081047133e-01,2.064482176478136921e+00,1.690724901254707646e+00,1.000000000000000000e+00
2.944862509430123509e+00,3.193122435747888233e+00,3.639415705089016573e+00,1.000000000000000000e+00
5.594215726089172280e-01,2.444062552341867089e+00,2.388733367815108366e+00,3.000000000000000000e+00
-8.299543092321631788e-01,9.782964177029660480e-01,2.829973390685226242e+00,3.000000000000000000e+00
-1.075949553404260017e+00,1.544329372828533664e+00,2.789845733885488066e+00,3.000000000000000000e+00
3.647388789785042995e+00,2.724813699412114154e+00,1.846338410830645316e+00,1.000000000000000000e+00
-1.672192908184458204e+00,2.121781538631345221e+00,1.244280193955132674e+00,3.000000000000000000e+00
8.014401135879483107e-01,5.310675301251224223e-01,1.974172475081625189e+00,2.000000000000000000e+00
1.545645534458893300e+00,-1.010749205816803720e+00,2.700837530754282234e+00,2.000000000000000000e+00
1.799570084626982425e+00,2.207579632341919673e+00,2.052035003049863526e+00,0.000000000000000000e+00
1.902087836216370231e+00,3.006997021570998463e-01,3.916460890954617469e+00,2.000000000000000000e+00
3.186407453860391925e+00,1.398907941904525165e+00,4.236776940549915160e+00,2.000000000000000000e+00
3.544990334835009804e+00,-3.741434971281190069e-01,4.398087403929872963e+00,2.000000000000000000e+00
3.230901418801696678e+00,3.358676920856922266e-01,4.129508236948919553e+00,2.000000000000000000e+00
-1.012744591458232035e+00,2.345901764263254474e+00,2.245429056847189742e+00,3.000000000000000000e+00
2.950430682940228255e+00,3.313388341265039561e+00,3.942311106520568931e+00,1.000000000000000000e+00
1.594918090119187060e+00,4.033678516640054390e+00,2.223987248543812800e-01,0.000000000000000000e+00
2.880837556614195272e+00,2.685898140480766916e+00,2.617158187204124076e+00,1.000000000000000000e+00
6.121724833783788178e-01,3.435676538634859334e+00,2.080479410932224660e+00,0.000000000000000000e+00
1.979171867101594540e-01,9.516570892308655605e-01,1.132562169974107746e+00,0.000000000000000000e+00
2.706090084478898650e+00,-2.105821641815333933e+00,3.490595708974571387e+00,2.000000000000000000e+00
2.784384497537428782e+00,2.975884265617215974e+00,3.704195642482198014e+00,1.000000000000000000e+00
6.968339281448152622e-01,2.821312828222512503e-01,1.505066374050325617e+00,2.000000000000000000e+00
3.316465842311037138e-01,1.479336730936565036e+00,1.703421415613956214e+00,3.000000000000000000e+00
1.513669423081996923e+00,4.642868062671849372e-01,2.284650831103649971e+00,2.000000000000000000e+00
1.630381209578134039e+00,2.899129518198211741e+00,2.826152697787088997e+00,3.000000000000000000e+00
-6.924050849188909673e-01,2.064018436372953236e+00,-1.090450407850789727e+00,0.000000000000000000e+00
-3.060889776289130726e-01,-2.518832465219178474e-01,9.149424155974476003e-01,0.000000000000000000e+00
1.560146807740960373e+00,-1.294634120123953958e+00,3.150550399516241828e+00,2.000000000000000000e+00
1.367794038657122568e+00,1.424459598626957479e+00,-1.469960217510879907e+00,0.000000000000000000e+00
2.430172282886994051e+00,3.344981272775592984e+00,1.826554092737567192e+00,1.000000000000000000e+00
2.117505852021589252e+00,-1.308852659835069328e-02,4.033245945761837703e+00,2.000000000000000000e+00
1.897981945709485307e+00,3.622345074079085236e+00,6.732056400111561256e-01,0.000000000000000000e+00
5.114945196733479138e-01,2.081489974184180802e+00,8.137072865373062847e-02,3.000000000000000000e+00
1.339697087181892066e+00,4.473396674371657999e-01,4.626615309937486487e+00,2.000000000000000000e+00
-3.617410874075233096e-02,1.085736626176807551e+00,1.316198312185779207e+00,0.000000000000000000e+00
1.433891705833026498e+00,-1.119488526757266511e+00,3.577667094366415945e+00,2.000000000000000000e+00
4.231571892725170869e+00,2.780722735603142759e-01,2.755843996947099583e+00,1.000000000000000000e+00
2.545686940240713625e+00,3.573764664018276527e+00,2.417829692684608123e+00,1.000000000000000000e+00
2.122055000775084022e+00,1.061757547585241435e+00,2.736350132462795681e+00,2.000000000000000000e+00
2.776472475827692854e+00,-2.719279537505326694e+00,4.148452124886366832e+00,2.000000000000000000e+00
2.486647115800488805e+00,-1.916974554204459863e-02,2.467883222999423865e+00,2.000000000000000000e+00
2.007023208681871118e+00,3.974351468464067505e+00,3.372890219534562029e+00,1.000000000000000000e+00
8.923053808043843738e-01,1.301725397099669612e+00,-3.912486229049270126e-01,0.000000000000000000e+00
2.796588717643395672e+00,8.908215132263005431e-01,2.792455463240354874e+00,2.000000000000000000e+00
1.986824686213983782e+00,2.345164414599884672e+00,1.129176327534698210e+00,3.000000000000000000e+00
-1.663121028129397327e+00,1.860097670696854610e+00,2.352482193545674782e+00,3.000000000000000000e+00
2.416479650246932565e+00,3.844667392774683723e+00,1.916260578591614028e+00,1.000000000000000000e+00
2.410107285602974159e+00,1.464346991325071068e+00,3.710203425636541041e+00,2.000000000000000000e+00
4.674306476326172133e-01,2.319055695458907884e+00,-6.646675185256212259e-02,0.000000000000000000e+00
-7.131869509927764028e-01,1.676030798312681203e+00,2.429002102856165912e+00,0.000000000000000000e+00
-1.777352897438554402e-01,1.537982370894056983e+00,3.102317387991252673e+00,3.000000000000000000e+00
